"","Timepoints","Equilibrium"
"1485",1485,7
"1486",1486,7
"1487",1487,8
"1488",1488,7
"1489",1489,7
"1490",1490,7
"1491",1491,7
"1492",1492,7
"1493",1493,7
"1494",1494,7
"1495",1495,7
"1496",1496,7
"1497",1497,7
"1498",1498,7
"1499",1499,7
"1500",1500,6
"1501",1501,6
"1502",1502,6
"1503",1503,6
"1504",1504,6
"1505",1505,6
"1506",1506,6
"1507",1507,6
"1508",1508,6
"1509",1509,6
"1510",1510,6
"1511",1511,6
"1512",1512,6
"1513",1513,6
"1514",1514,6
"1515",1515,5
"1516",1516,5
"1517",1517,5
"1518",1518,5
"1519",1519,5
"1520",1520,5
"1521",1521,5
"1522",1522,5
"1523",1523,5
"1524",1524,5
"1525",1525,5
"1526",1526,5
"1527",1527,5
"1528",1528,5
"1529",1529,5
"1530",1530,5
"1531",1531,5
"1532",1532,5
"1533",1533,5
"1534",1534,5
"1535",1535,5
"1536",1536,5
"1537",1537,5
"1538",1538,5
"1539",1539,5
"1540",1540,4
"1541",1541,4
"1542",1542,4
"1543",1543,4
"1544",1544,4
"1545",1545,4
"1546",1546,3
"1547",1547,3
"1548",1548,4
"1549",1549,3
"1550",1550,3
"1551",1551,3
"1552",1552,3
"1553",1553,3
"1554",1554,4
"1555",1555,3
"1556",1556,3
"1557",1557,2
"1558",1558,1
"1559",1559,1
"1560",1560,1
"1561",1561,2
"1562",1562,2
"1563",1563,2
"1564",1564,2
"1565",1565,2
"1566",1566,2
"1567",1567,2
"1568",1568,2
"1569",1569,2
"1570",1570,3
"1571",1571,3
"1572",1572,3
"1573",1573,3
"1574",1574,3
"1575",1575,3
"1576",1576,3
"1577",1577,3
"1578",1578,3
"1579",1579,3
"1580",1580,3
"1581",1581,3
"1582",1582,4
"1583",1583,4
"1584",1584,4
"1585",1585,4
"1586",1586,4
"1587",1587,5
"1588",1588,5
"1589",1589,5
"1590",1590,5
"1591",1591,5
"1592",1592,5
"1593",1593,5
"1594",1594,5
"1595",1595,5
"1596",1596,5
"1597",1597,5
"1598",1598,5
"1599",1599,5
"1600",1600,5
"1601",1601,5
"1602",1602,5
"1603",1603,5
"1604",1604,5
"1605",1605,5
"1606",1606,5
"1607",1607,5
"1608",1608,5
"1609",1609,5
"1610",1610,5
"1611",1611,5
"1612",1612,5
"1613",1613,5
"1614",1614,5
"1615",1615,5
"1616",1616,5
"1617",1617,5
"1618",1618,5
"1619",1619,5
"1620",1620,5
"1621",1621,5
"1622",1622,5
"1623",1623,5
"1624",1624,4
"1625",1625,3
"1626",1626,4
"1627",1627,4
"1628",1628,4
"1629",1629,5
"1630",1630,5
"1631",1631,5
"1632",1632,4
"1633",1633,5
"1634",1634,5
"1635",1635,5
"1636",1636,5
"1637",1637,5
"1638",1638,5
"1639",1639,5
"1640",1640,5
"1641",1641,5
"1642",1642,5
"1643",1643,5
"1644",1644,5
"1645",1645,5
"1646",1646,4
"1647",1647,4
"1648",1648,4
"1649",1649,4
"1650",1650,4
"1651",1651,3
"1652",1652,3
"1653",1653,3
"1654",1654,3
"1655",1655,3
"1656",1656,3
"1657",1657,4
"1658",1658,4
"1659",1659,4
"1660",1660,4
"1661",1661,4
"1662",1662,4
"1663",1663,4
"1664",1664,4
"1665",1665,4
"1666",1666,4
"1667",1667,5
"1668",1668,5
"1669",1669,5
"1670",1670,5
"1671",1671,4
"1672",1672,5
"1673",1673,5
"1674",1674,4
"1675",1675,4
"1676",1676,4
"1677",1677,5
"1678",1678,5
"1679",1679,5
"1680",1680,5
"1681",1681,5
"1682",1682,6
"1683",1683,6
"1684",1684,6
"1685",1685,6
"1686",1686,6
"1687",1687,6
"1688",1688,6
"1689",1689,6
"1690",1690,6
"1691",1691,6
"1692",1692,6
"1693",1693,6
"1694",1694,7
"1695",1695,8
"1696",1696,9
